index,type,bedrooms,suburb_id,year,median_sold_price,annual_growth
0,House,2,322,2022,0,0
0,House,3,322,2017,405000,0
0,House,3,322,2018,395000,-2.4691358024691357
0,House,3,322,2019,431000,9.113924050632912
0,House,3,322,2020,480000,11.36890951276102
0,House,3,322,2021,526000,9.583333333333334
0,House,3,322,2022,695000,32.129277566539926
0,House,4,322,2017,513000,0
0,House,4,322,2018,494000,-3.7037037037037033
0,House,4,322,2019,623000,26.113360323886642
0,House,4,322,2020,540000,-13.32263242375602
0,House,4,322,2021,678000,25.555555555555554
0,House,4,322,2022,0,0
0,House,5,322,2017,0,0
0,House,5,322,2018,0,0
0,House,5,322,2019,0,0
0,House,5,322,2020,0,0
0,House,5,322,2021,0,0
0,House,5,322,2022,0,0
0,Unit,1,322,2017,0,0
0,Unit,1,322,2018,0,0
0,Unit,1,322,2019,0,0
0,Unit,1,322,2020,0,0
0,Unit,1,322,2021,0,0
0,Unit,1,322,2022,0,0
0,Unit,2,322,2017,293000,0
0,Unit,2,322,2018,252000,-13.993174061433447
0,Unit,2,322,2019,310000,23.015873015873016
0,Unit,2,322,2020,0,0
0,Unit,2,322,2021,0,0
0,Unit,2,322,2022,429000,0
0,Unit,3,322,2017,0,0
0,Unit,3,322,2018,0,0
0,Unit,3,322,2019,0,0
0,Unit,3,322,2020,0,0
0,Unit,3,322,2021,0,0
0,Unit,3,322,2022,0,0
0,House,2,4385,2017,0,0
0,House,2,4385,2018,0,0
0,House,2,4385,2019,0,0
0,House,2,4385,2020,0,0
0,House,2,4385,2021,0,0
0,House,2,4385,2022,0,0
0,House,3,4385,2017,310000,0
0,House,3,4385,2018,340000,9.67741935483871
0,House,3,4385,2019,356000,4.705882352941177
0,House,3,4385,2020,375000,5.337078651685393
0,House,3,4385,2021,383000,2.1333333333333333
0,House,3,4385,2022,475000,24.02088772845953
0,House,4,4385,2017,420000,0
0,House,4,4385,2018,419000,-0.2380952380952381
0,House,4,4385,2019,417000,-0.47732696897374705
0,House,4,4385,2020,440000,5.515587529976019
0,House,4,4385,2021,480000,9.090909090909092
0,House,4,4385,2022,600000,25.0
0,House,5,4385,2017,0,0
0,House,5,4385,2018,0,0
0,House,5,4385,2019,0,0
0,House,5,4385,2020,0,0
0,House,5,4385,2021,549000,0
0,House,5,4385,2022,625000,13.843351548269581
0,Unit,2,4385,2017,0,0
0,Unit,2,4385,2018,0,0
0,Unit,2,4385,2019,0,0
0,Unit,2,4385,2020,0,0
0,Unit,2,4385,2021,0,0
0,Unit,2,4385,2022,0,0
0,Unit,3,4385,2017,0,0
0,Unit,3,4385,2018,0,0
0,Unit,3,4385,2019,0,0
0,Unit,3,4385,2020,0,0
0,Unit,3,4385,2021,0,0
0,Unit,3,4385,2022,0,0
0,House,3,2466,2021,0,0
0,House,3,2466,2022,0,0
0,House,2,9079,2017,0,0
0,House,2,9079,2018,0,0
0,House,2,9079,2019,0,0
0,House,2,9079,2020,0,0
0,House,2,9079,2021,0,0
0,House,2,9079,2022,0,0
0,House,3,9079,2017,420000,0
0,House,3,9079,2018,476000,13.333333333333334
0,House,3,9079,2019,485000,1.8907563025210083
0,House,3,9079,2020,486000,0.2061855670103093
0,House,3,9079,2021,548000,12.757201646090536
0,House,3,9079,2022,659000,20.255474452554743
0,House,4,9079,2017,484000,0
0,House,4,9079,2018,540000,11.570247933884298
0,House,4,9079,2019,560000,3.7037037037037033
0,House,4,9079,2020,565000,0.8928571428571428
0,House,4,9079,2021,660000,16.8141592920354
0,House,4,9079,2022,750000,13.636363636363635
0,House,5,9079,2017,0,0
0,House,5,9079,2018,0,0
0,House,5,9079,2019,0,0
0,House,5,9079,2020,0,0
0,House,5,9079,2021,0,0
0,House,5,9079,2022,0,0
0,House,2,8595,2017,0,0
0,House,2,8595,2018,0,0
0,House,2,8595,2019,0,0
0,House,2,8595,2020,0,0
0,House,2,8595,2021,0,0
0,House,2,8595,2022,0,0
0,House,3,8595,2017,0,0
0,House,3,8595,2018,0,0
0,House,3,8595,2019,726000,0
0,House,3,8595,2020,0,0
0,House,3,8595,2021,0,0
0,House,3,8595,2022,0,0
0,House,4,8595,2017,0,0
0,House,4,8595,2018,0,0
0,House,4,8595,2019,0,0
0,House,4,8595,2020,0,0
0,House,4,8595,2021,0,0
0,House,4,8595,2022,0,0
0,Unit,1,8595,2017,0,0
0,Unit,1,8595,2018,0,0
0,Unit,1,8595,2019,318000,0
0,Unit,1,8595,2020,0,0
0,Unit,1,8595,2021,320000,0
0,Unit,1,8595,2022,0,0
0,Unit,2,8595,2017,564000,0
0,Unit,2,8595,2018,624000,10.638297872340425
0,Unit,2,8595,2019,673000,7.852564102564102
0,Unit,2,8595,2020,700000,4.011887072808321
0,Unit,2,8595,2021,760000,8.571428571428571
0,Unit,2,8595,2022,785000,3.289473684210526
0,Unit,3,8595,2017,0,0
0,Unit,3,8595,2018,0,0
0,Unit,3,8595,2019,760000,0
0,Unit,3,8595,2020,0,0
0,Unit,3,8595,2021,948000,0
0,Unit,3,8595,2022,0,0
0,House,2,12660,2017,0,0
0,House,2,12660,2018,868000,0
0,House,2,12660,2019,858000,-1.1520737327188941
0,House,2,12660,2020,850000,-0.9324009324009324
0,House,2,12660,2021,820000,-3.5294117647058822
0,House,2,12660,2022,774000,-5.609756097560976
0,House,3,12660,2017,970000,0
0,House,3,12660,2018,1055000,8.762886597938143
0,House,3,12660,2019,980000,-7.109004739336493
0,House,3,12660,2020,1126000,14.897959183673471
0,House,3,12660,2021,1350000,19.893428063943162
0,House,3,12660,2022,1350000,0
0,House,4,12660,2017,1460000,0
0,House,4,12660,2018,1300000,-10.95890410958904
0,House,4,12660,2019,1625000,25.0
0,House,4,12660,2020,1600000,-1.5384615384615385
0,House,4,12660,2021,1775000,10.9375
0,House,4,12660,2022,2075000,16.901408450704224
0,House,5,12660,2017,0,0
0,House,5,12660,2018,0,0
0,House,5,12660,2019,0,0
0,House,5,12660,2020,0,0
0,House,5,12660,2021,0,0
0,House,5,12660,2022,0,0
0,Unit,1,12660,2017,288000,0
0,Unit,1,12660,2018,0,0
0,Unit,1,12660,2019,0,0
0,Unit,1,12660,2020,0,0
0,Unit,1,12660,2021,408000,0
0,Unit,1,12660,2022,0,0
0,Unit,2,12660,2017,495000,0
0,Unit,2,12660,2018,0,0
0,Unit,2,12660,2019,0,0
0,Unit,2,12660,2020,483000,0
0,Unit,2,12660,2021,508000,5.175983436853002
0,Unit,2,12660,2022,429000,-15.551181102362206
0,Unit,3,12660,2017,0,0
0,Unit,3,12660,2018,0,0
0,Unit,3,12660,2019,0,0
0,Unit,3,12660,2020,0,0
0,Unit,3,12660,2021,0,0
0,Unit,3,12660,2022,0,0
0,House,3,1046,2017,0,0
0,House,3,1046,2018,720000,0
0,House,3,1046,2019,620000,-13.88888888888889
0,House,3,1046,2020,640000,3.225806451612903
0,House,3,1046,2021,841000,31.406250000000004
0,House,3,1046,2022,0,0
0,House,4,1046,2017,855000,0
0,House,4,1046,2018,875000,2.3391812865497075
0,House,4,1046,2019,835000,-4.571428571428571
0,House,4,1046,2020,868000,3.952095808383234
0,House,4,1046,2021,1006000,15.898617511520738
0,House,4,1046,2022,1287000,27.932405566600398
0,House,5,1046,2017,0,0
0,House,5,1046,2018,1050000,0
0,House,5,1046,2019,925000,-11.904761904761903
0,House,5,1046,2020,0,0
0,House,5,1046,2021,1069000,0
0,House,5,1046,2022,0,0
0,House,2,12330,2017,0,0
0,House,2,12330,2018,0,0
0,House,2,12330,2019,0,0
0,House,2,12330,2020,0,0
0,House,2,12330,2021,0,0
0,House,2,12330,2022,0,0
0,House,3,12330,2017,600000,0
0,House,3,12330,2018,536000,-10.666666666666668
0,House,3,12330,2019,530000,-1.1194029850746268
0,House,3,12330,2020,674000,27.169811320754718
0,House,3,12330,2021,692000,2.6706231454005933
0,House,3,12330,2022,742000,7.225433526011561
0,House,4,12330,2017,645000,0
0,House,4,12330,2018,640000,-0.7751937984496124
0,House,4,12330,2019,660000,3.125
0,House,4,12330,2020,671000,1.6666666666666667
0,House,4,12330,2021,725000,8.047690014903129
0,House,4,12330,2022,815000,12.413793103448276
0,House,5,12330,2017,705000,0
0,House,5,12330,2018,703000,-0.28368794326241137
0,House,5,12330,2019,770000,9.53058321479374
0,House,5,12330,2020,860000,11.688311688311687
0,House,5,12330,2021,860000,0
0,House,5,12330,2022,1015000,18.023255813953487
0,Unit,1,12330,2017,0,0
0,Unit,1,12330,2018,0,0
0,Unit,1,12330,2019,0,0
0,Unit,1,12330,2020,0,0
0,Unit,1,12330,2021,0,0
0,Unit,1,12330,2022,0,0
0,Unit,3,12330,2017,0,0
0,Unit,3,12330,2018,0,0
0,Unit,3,12330,2019,0,0
0,Unit,3,12330,2020,0,0
0,Unit,3,12330,2021,0,0
0,Unit,3,12330,2022,0,0
0,House,2,73,2017,0,0
0,House,2,73,2018,0,0
0,House,2,73,2019,0,0
0,House,2,73,2020,0,0
0,House,2,73,2021,0,0
0,House,2,73,2022,0,0
0,House,3,73,2017,520000,0
0,House,3,73,2018,553000,6.346153846153846
0,House,3,73,2019,575000,3.9783001808318263
0,House,3,73,2020,575000,0
0,House,3,73,2021,675000,17.391304347826086
0,House,3,73,2022,810000,20.0
0,House,4,73,2017,548000,0
0,House,4,73,2018,673000,22.81021897810219
0,House,4,73,2019,655000,-2.674591381872214
0,House,4,73,2020,680000,3.816793893129771
0,House,4,73,2021,781000,14.852941176470589
0,House,4,73,2022,956000,22.40717029449424
0,House,5,73,2017,0,0
0,House,5,73,2018,0,0
0,House,5,73,2019,0,0
0,House,5,73,2020,0,0
0,House,5,73,2021,0,0
0,House,5,73,2022,0,0
0,Unit,2,73,2017,0,0
0,Unit,2,73,2018,0,0
0,Unit,2,73,2019,0,0
0,Unit,2,73,2020,0,0
0,Unit,2,73,2021,0,0
0,Unit,2,73,2022,0,0
0,Unit,3,73,2017,0,0
0,Unit,3,73,2018,0,0
0,Unit,3,73,2019,0,0
0,Unit,3,73,2020,0,0
0,Unit,3,73,2021,0,0
0,Unit,3,73,2022,0,0
0,House,2,8039,2017,0,0
0,House,2,8039,2018,0,0
0,House,2,8039,2019,0,0
0,House,2,8039,2020,0,0
0,House,2,8039,2021,0,0
0,House,2,8039,2022,0,0
0,House,3,8039,2017,456000,0
0,House,3,8039,2018,460000,0.8771929824561403
0,House,3,8039,2019,455000,-1.0869565217391304
0,House,3,8039,2020,455000,0
0,House,3,8039,2021,495000,8.791208791208792
0,House,3,8039,2022,620000,25.252525252525253
0,House,4,8039,2017,0,0
0,House,4,8039,2018,0,0
0,House,4,8039,2019,0,0
0,House,4,8039,2020,0,0
0,House,4,8039,2021,0,0
0,House,4,8039,2022,0,0
0,House,5,8039,2017,0,0
0,House,5,8039,2018,0,0
0,House,5,8039,2019,0,0
0,House,5,8039,2020,0,0
0,House,5,8039,2021,0,0
0,House,2,10459,2019,0,0
0,House,2,10459,2020,0,0
0,House,3,10459,2017,0,0
0,House,3,10459,2018,0,0
0,House,3,10459,2019,0,0
0,House,3,10459,2020,0,0
0,House,3,10459,2021,0,0
0,House,4,10459,2017,0,0
0,House,4,10459,2018,0,0
0,House,4,10459,2020,0,0
0,House,4,10459,2022,0,0
0,House,2,11965,2017,290000,0
0,House,2,11965,2018,0,0
0,House,2,11965,2019,0,0
0,House,2,11965,2020,0,0
0,House,2,11965,2021,298000,0
0,House,2,11965,2022,333000,11.74496644295302
0,House,3,11965,2017,357000,0
0,House,3,11965,2018,368000,3.081232492997199
0,House,3,11965,2019,345000,-6.25
0,House,3,11965,2020,350000,1.4492753623188406
0,House,3,11965,2021,405000,15.714285714285714
0,House,3,11965,2022,450000,11.11111111111111
0,House,4,11965,2017,455000,0
0,House,4,11965,2018,454000,-0.21978021978021978
0,House,4,11965,2019,420000,-7.488986784140969
0,House,4,11965,2020,431000,2.619047619047619
0,House,4,11965,2021,514000,19.25754060324826
0,House,4,11965,2022,548000,6.614785992217899
0,House,5,11965,2017,0,0
0,House,5,11965,2018,0,0
0,House,5,11965,2019,420000,0
0,House,5,11965,2020,468000,11.428571428571429
0,House,5,11965,2021,0,0
0,House,5,11965,2022,615000,0
0,Unit,2,11965,2017,0,0
0,Unit,2,11965,2018,0,0
0,Unit,2,11965,2019,0,0
0,Unit,2,11965,2020,0,0
0,Unit,2,11965,2021,0,0
0,Unit,2,11965,2022,0,0
0,Unit,3,11965,2017,0,0
0,Unit,3,11965,2018,0,0
0,Unit,3,11965,2019,0,0
0,Unit,3,11965,2020,0,0
0,Unit,3,11965,2021,0,0
0,Unit,3,11965,2022,0,0
0,House,2,10539,2017,157000,0
0,House,2,10539,2018,158000,0.6369426751592357
0,House,2,10539,2019,161000,1.89873417721519
0,House,2,10539,2020,180000,11.801242236024844
0,House,2,10539,2021,195000,8.333333333333332
0,House,2,10539,2022,249000,27.692307692307693
0,House,3,10539,2017,190000,0
0,House,3,10539,2018,194000,2.1052631578947367
0,House,3,10539,2019,207000,6.701030927835052
0,House,3,10539,2020,225000,8.695652173913043
0,House,3,10539,2021,255000,13.333333333333334
0,House,3,10539,2022,345000,35.294117647058826
0,House,4,10539,2017,250000,0
0,House,4,10539,2018,240000,-4.0
0,House,4,10539,2019,280000,16.666666666666664
0,House,4,10539,2020,280000,0
0,House,4,10539,2021,321000,14.642857142857144
0,House,4,10539,2022,420000,30.8411214953271
0,House,5,10539,2017,0,0
0,House,5,10539,2018,0,0
0,House,5,10539,2019,0,0
0,House,5,10539,2020,0,0
0,House,5,10539,2021,379000,0
0,House,5,10539,2022,365000,-3.6939313984168867
0,Unit,1,10539,2017,0,0
0,Unit,1,10539,2018,0,0
0,Unit,1,10539,2019,0,0
0,Unit,1,10539,2020,0,0
0,Unit,1,10539,2021,0,0
0,Unit,1,10539,2022,0,0
0,Unit,2,10539,2017,145000,0
0,Unit,2,10539,2018,150000,3.4482758620689653
0,Unit,2,10539,2019,190000,26.666666666666668
0,Unit,2,10539,2020,183000,-3.684210526315789
0,Unit,2,10539,2021,195000,6.557377049180328
0,Unit,2,10539,2022,234000,20.0
0,Unit,3,10539,2017,0,0
0,Unit,3,10539,2018,0,0
0,Unit,3,10539,2019,0,0
0,Unit,3,10539,2020,0,0
0,Unit,3,10539,2021,0,0
0,Unit,3,10539,2022,0,0
0,House,2,8638,2017,0,0
0,House,2,8638,2018,0,0
0,House,2,8638,2019,0,0
0,House,2,8638,2020,0,0
0,House,2,8638,2021,0,0
0,House,2,8638,2022,0,0
0,House,3,8638,2017,435000,0
0,House,3,8638,2018,449000,3.218390804597701
0,House,3,8638,2019,510000,13.585746102449889
0,House,3,8638,2020,595000,16.666666666666664
0,House,3,8638,2021,660000,10.92436974789916
0,House,3,8638,2022,793000,20.151515151515152
0,House,4,8638,2017,424000,0
0,House,4,8638,2018,580000,36.79245283018868
0,House,4,8638,2019,0,0
0,House,4,8638,2020,655000,0
0,House,4,8638,2021,943000,43.969465648854964
0,House,4,8638,2022,900000,-4.559915164369035
0,House,5,8638,2018,0,0
0,House,5,8638,2019,0,0
0,House,5,8638,2020,0,0
0,House,5,8638,2021,0,0
0,House,5,8638,2022,0,0
0,House,2,9994,2017,171000,0
0,House,2,9994,2018,164000,-4.093567251461988
0,House,2,9994,2019,186000,13.414634146341465
0,House,2,9994,2020,242000,30.107526881720432
0,House,2,9994,2021,233000,-3.71900826446281
0,House,2,9994,2022,299000,28.32618025751073
0,House,3,9994,2017,215000,0
0,House,3,9994,2018,237000,10.232558139534884
0,House,3,9994,2019,220000,-7.172995780590717
0,House,3,9994,2020,250000,13.636363636363635
0,House,3,9994,2021,300000,20.0
0,House,3,9994,2022,359000,19.666666666666664
0,House,4,9994,2017,304000,0
0,House,4,9994,2018,320000,5.263157894736842
0,House,4,9994,2019,355000,10.9375
0,House,4,9994,2020,405000,14.084507042253522
0,House,4,9994,2021,439000,8.395061728395062
0,House,4,9994,2022,499000,13.66742596810934
0,House,5,9994,2017,0,0
0,House,5,9994,2018,410000,0
0,House,5,9994,2019,0,0
0,House,5,9994,2020,503000,0
0,House,5,9994,2021,508000,0.9940357852882704
0,House,5,9994,2022,628000,23.62204724409449
0,Unit,1,9994,2017,0,0
0,Unit,1,9994,2018,0,0
0,Unit,1,9994,2019,0,0
0,Unit,1,9994,2020,0,0
0,Unit,1,9994,2021,0,0
0,Unit,1,9994,2022,0,0
0,Unit,2,9994,2017,0,0
0,Unit,2,9994,2018,0,0
0,Unit,2,9994,2019,0,0
0,Unit,2,9994,2020,0,0
0,Unit,2,9994,2021,245000,0
0,Unit,2,9994,2022,0,0
0,Unit,3,9994,2017,0,0
0,Unit,3,9994,2018,0,0
0,Unit,3,9994,2019,0,0
0,Unit,3,9994,2020,0,0
0,Unit,3,9994,2021,0,0
0,Unit,3,9994,2022,0,0
0,House,4,8506,2017,0,0
0,House,4,8506,2018,0,0
0,House,4,8506,2021,0,0
0,House,4,8506,2022,0,0
0,House,2,1816,2017,0,0
0,House,2,1816,2018,167000,0
0,House,2,1816,2019,0,0
0,House,2,1816,2020,0,0
0,House,2,1816,2021,230000,0
0,House,2,1816,2022,225000,-2.1739130434782608
0,House,3,1816,2017,229000,0
0,House,3,1816,2018,240000,4.8034934497816595
0,House,3,1816,2019,256000,6.666666666666667
0,House,3,1816,2020,255000,-0.390625
0,House,3,1816,2021,270000,5.88235294117647
0,House,3,1816,2022,325000,20.37037037037037
0,House,4,1816,2017,355000,0
0,House,4,1816,2018,359000,1.1267605633802817
0,House,4,1816,2019,312000,-13.09192200557103
0,House,4,1816,2020,325000,4.166666666666666
0,House,4,1816,2021,376000,15.692307692307692
0,House,4,1816,2022,428000,13.829787234042554
0,House,5,1816,2017,0,0
0,House,5,1816,2018,393000,0
0,House,5,1816,2019,0,0
0,House,5,1816,2020,0,0
0,House,5,1816,2021,520000,0
0,House,5,1816,2022,555000,6.730769230769231
0,Unit,2,1816,2017,0,0
0,Unit,2,1816,2018,0,0
0,Unit,2,1816,2019,0,0
0,Unit,2,1816,2020,0,0
0,Unit,2,1816,2021,0,0
0,Unit,2,1816,2022,0,0
0,Unit,3,1816,2017,0,0
0,Unit,3,1816,2018,0,0
0,Unit,3,1816,2019,0,0
0,Unit,3,1816,2020,0,0
0,Unit,3,1816,2021,0,0
0,Unit,3,1816,2022,0,0
0,House,3,8833,2017,0,0
0,House,3,8833,2018,0,0
0,House,3,8833,2019,0,0
0,House,3,8833,2020,0,0
0,House,3,8833,2021,0,0
0,House,3,8833,2022,0,0
0,House,5,8833,2018,0,0
0,House,2,4803,2017,0,0
0,House,2,4803,2018,0,0
0,House,2,4803,2019,0,0
0,House,2,4803,2020,0,0
0,House,2,4803,2021,0,0
0,House,2,4803,2022,0,0
0,House,3,4803,2017,452000,0
0,House,3,4803,2018,488000,7.964601769911504
0,House,3,4803,2019,490000,0.4098360655737705
0,House,3,4803,2020,524000,6.938775510204081
0,House,3,4803,2021,653000,24.61832061068702
0,House,3,4803,2022,900000,37.82542113323124
0,House,4,4803,2017,573000,0
0,House,4,4803,2018,570000,-0.5235602094240838
0,House,4,4803,2019,570000,0
0,House,4,4803,2020,620000,8.771929824561402
0,House,4,4803,2021,725000,16.93548387096774
0,House,4,4803,2022,910000,25.517241379310345
0,House,5,4803,2017,0,0
0,House,5,4803,2018,0,0
0,House,5,4803,2019,0,0
0,House,5,4803,2020,0,0
0,House,5,4803,2021,0,0
0,House,5,4803,2022,0,0
0,Unit,1,4803,2018,0,0
0,Unit,1,4803,2019,0,0
0,Unit,1,4803,2020,0,0
0,Unit,1,4803,2021,0,0
0,Unit,2,4803,2017,0,0
0,Unit,2,4803,2018,322000,0
0,Unit,2,4803,2019,0,0
0,Unit,2,4803,2020,0,0
0,Unit,2,4803,2021,0,0
0,Unit,2,4803,2022,0,0
0,Unit,3,4803,2017,0,0
0,Unit,3,4803,2018,396000,0
0,Unit,3,4803,2019,0,0
0,Unit,3,4803,2020,0,0
0,Unit,3,4803,2021,0,0
0,Unit,3,4803,2022,0,0
0,House,2,2315,2017,0,0
0,House,2,2315,2018,0,0
0,House,2,2315,2019,0,0
0,House,2,2315,2020,0,0
0,House,2,2315,2021,0,0
0,House,2,2315,2022,0,0
0,House,3,2315,2017,455000,0
0,House,3,2315,2018,545000,19.78021978021978
0,House,3,2315,2019,562000,3.1192660550458715
0,House,3,2315,2020,535000,-4.804270462633451
0,House,3,2315,2021,724000,35.32710280373832
0,House,3,2315,2022,895000,23.61878453038674
0,House,4,2315,2017,573000,0
0,House,4,2315,2018,640000,11.69284467713787
0,House,4,2315,2019,730000,14.0625
0,House,4,2315,2020,700000,-4.10958904109589
0,House,4,2315,2021,880000,25.71428571428571
0,House,4,2315,2022,989000,12.386363636363637
0,House,5,2315,2017,0,0
0,House,5,2315,2018,0,0
0,House,5,2315,2019,0,0
0,House,5,2315,2020,0,0
0,House,5,2315,2021,0,0
0,House,5,2315,2022,0,0
0,Unit,1,2315,2017,0,0
0,Unit,1,2315,2018,0,0
0,Unit,1,2315,2019,0,0
0,Unit,1,2315,2020,0,0
0,Unit,1,2315,2021,245000,0
0,Unit,1,2315,2022,0,0
0,Unit,2,2315,2017,235000,0
0,Unit,2,2315,2018,243000,3.404255319148936
0,Unit,2,2315,2019,295000,21.39917695473251
0,Unit,2,2315,2020,285000,-3.389830508474576
0,Unit,2,2315,2021,320000,12.280701754385964
0,Unit,2,2315,2022,440000,37.5
0,Unit,3,2315,2017,370000,0
0,Unit,3,2315,2018,473000,27.837837837837835
0,Unit,3,2315,2019,398000,-15.856236786469344
0,Unit,3,2315,2020,459000,15.326633165829145
0,Unit,3,2315,2021,475000,3.485838779956427
0,Unit,3,2315,2022,665000,40.0
0,House,2,7018,2017,0,0
0,House,2,7018,2018,0,0
0,House,2,7018,2019,0,0
0,House,2,7018,2020,0,0
0,House,2,7018,2021,0,0
0,House,2,7018,2022,0,0
0,House,3,7018,2017,489000,0
0,House,3,7018,2018,490000,0.2044989775051125
0,House,3,7018,2019,508000,3.6734693877551026
0,House,3,7018,2020,510000,0.39370078740157477
0,House,3,7018,2021,581000,13.92156862745098
0,House,3,7018,2022,0,0
0,House,4,7018,2017,561000,0
0,House,4,7018,2018,565000,0.7130124777183601
0,House,4,7018,2019,580000,2.6548672566371683
0,House,4,7018,2020,609000,5.0
0,House,4,7018,2021,683000,12.151067323481117
0,House,4,7018,2022,829000,21.37628111273792
0,House,5,7018,2017,0,0
0,House,5,7018,2018,0,0
0,House,5,7018,2019,0,0
0,House,5,7018,2020,0,0
0,House,5,7018,2021,0,0
0,House,5,7018,2022,0,0
0,House,3,5485,2017,0,0
0,House,3,5485,2018,0,0
0,House,3,5485,2019,0,0
0,House,3,5485,2020,0,0
0,House,3,5485,2021,0,0
0,House,3,5485,2022,0,0
0,House,4,5485,2017,888000,0
0,House,4,5485,2018,793000,-10.698198198198199
0,House,4,5485,2019,840000,5.926860025220681
0,House,4,5485,2020,957000,13.928571428571429
0,House,4,5485,2021,980000,2.4033437826541273
0,House,4,5485,2022,1500000,53.06122448979592
0,House,5,5485,2017,920000,0
0,House,5,5485,2018,0,0
0,House,5,5485,2019,960000,0
0,House,5,5485,2020,1063000,10.729166666666666
0,House,5,5485,2021,1270000,19.47318908748824
0,House,5,5485,2022,1800000,41.732283464566926
0,House,3,9819,2017,0,0
0,House,3,9819,2018,1105000,0
0,House,3,9819,2019,1095000,-0.904977375565611
0,House,3,9819,2020,0,0
0,House,3,9819,2021,1350000,0
0,House,3,9819,2022,1830000,35.55555555555556
0,House,4,9819,2017,980000,0
0,House,4,9819,2018,0,0
0,House,4,9819,2019,0,0
0,House,4,9819,2020,1320000,0
0,House,4,9819,2021,1565000,18.560606060606062
0,House,4,9819,2022,0,0
0,House,5,9819,2017,0,0
0,House,5,9819,2018,0,0
0,House,5,9819,2019,0,0
0,House,5,9819,2020,0,0
0,House,5,9819,2021,0,0
0,House,5,9819,2022,0,0
0,Unit,1,9819,2017,0,0
0,Unit,1,9819,2018,0,0
0,Unit,1,9819,2019,0,0
0,Unit,1,9819,2020,0,0
0,Unit,1,9819,2021,0,0
0,Unit,1,9819,2022,0,0
0,Unit,2,9819,2017,0,0
0,Unit,2,9819,2018,0,0
0,Unit,2,9819,2019,0,0
0,Unit,2,9819,2020,0,0
0,Unit,2,9819,2021,0,0
0,Unit,2,9819,2022,0,0
0,House,2,7700,2017,0,0
0,House,2,7700,2018,0,0
0,House,2,7700,2019,0,0
0,House,2,7700,2020,0,0
0,House,2,7700,2021,0,0
0,House,2,7700,2022,0,0
0,House,3,7700,2017,250000,0
0,House,3,7700,2018,0,0
0,House,3,7700,2019,0,0
0,House,3,7700,2020,0,0
0,House,3,7700,2021,245000,0
0,House,3,7700,2022,250000,2.0408163265306123
0,House,4,7700,2017,0,0
0,House,4,7700,2018,0,0
0,House,4,7700,2019,0,0
0,House,4,7700,2020,0,0
0,House,4,7700,2021,0,0
0,House,4,7700,2022,0,0
0,House,5,7700,2017,0,0
0,House,5,7700,2018,0,0
0,House,5,7700,2019,0,0
0,House,5,7700,2020,0,0
0,House,5,7700,2021,0,0
0,House,5,7700,2022,0,0
0,House,2,5732,2017,0,0
0,House,2,5732,2018,0,0
0,House,2,5732,2019,0,0
0,House,2,5732,2020,0,0
0,House,2,5732,2021,0,0
0,House,2,5732,2022,0,0
0,House,3,5732,2017,552000,0
0,House,3,5732,2018,601000,8.876811594202898
0,House,3,5732,2019,565000,-5.990016638935108
0,House,3,5732,2020,580000,2.6548672566371683
0,House,3,5732,2021,687000,18.448275862068968
0,House,3,5732,2022,865000,25.90975254730713
0,House,4,5732,2017,660000,0
0,House,4,5732,2018,690000,4.545454545454546
0,House,4,5732,2019,650000,-5.797101449275362
0,House,4,5732,2020,713000,9.692307692307692
0,House,4,5732,2021,764000,7.152875175315568
0,House,4,5732,2022,985000,28.92670157068063
0,House,5,5732,2017,713000,0
0,House,5,5732,2018,790000,10.799438990182328
0,House,5,5732,2019,760000,-3.79746835443038
0,House,5,5732,2020,779000,2.5
0,House,5,5732,2021,940000,20.667522464698333
0,House,5,5732,2022,1200000,27.659574468085108
0,House,3,11094,2017,0,0
0,House,3,11094,2018,0,0
0,House,3,11094,2019,0,0
0,House,3,11094,2020,0,0
0,House,3,11094,2021,0,0
0,House,3,11094,2022,0,0
0,House,4,11094,2017,0,0
0,House,4,11094,2018,0,0
0,House,4,11094,2019,0,0
0,House,4,11094,2020,555000,0
0,House,4,11094,2021,560000,0.9009009009009009
0,House,4,11094,2022,730000,30.357142857142854
0,House,5,11094,2017,0,0
0,House,5,11094,2018,0,0
0,House,5,11094,2019,0,0
0,House,5,11094,2020,0,0
0,House,5,11094,2021,0,0
0,House,5,11094,2022,0,0
0,Unit,3,11094,2020,0,0
0,Unit,3,11094,2021,0,0
0,House,2,9148,2017,0,0
0,House,2,9148,2018,0,0
0,House,2,9148,2019,0,0
0,House,2,9148,2020,0,0
0,House,2,9148,2022,0,0
0,House,3,9148,2017,0,0
0,House,3,9148,2018,0,0
0,House,3,9148,2019,0,0
0,House,3,9148,2020,0,0
0,House,3,9148,2021,0,0
0,House,3,9148,2022,0,0
0,House,4,9148,2017,0,0
0,House,4,9148,2018,0,0
0,House,4,9148,2019,0,0
0,House,4,9148,2020,0,0
0,House,4,9148,2021,0,0
0,House,4,9148,2022,0,0
0,House,5,9148,2017,0,0
0,House,5,9148,2018,0,0
0,House,5,9148,2020,0,0
0,House,5,9148,2021,0,0
0,House,5,9148,2022,0,0
0,House,3,6657,2017,635000,0
0,House,3,6657,2018,729000,14.803149606299213
0,House,3,6657,2019,870000,19.34156378600823
0,House,3,6657,2020,765000,-12.068965517241379
0,House,3,6657,2021,970000,26.797385620915033
0,House,3,6657,2022,1335000,37.628865979381445
0,House,4,6657,2017,752000,0
0,House,4,6657,2018,930000,23.670212765957448
